datetime,Global CMP22 (vent/cor) [W/m^2],image_url
20241116135100,278.139,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-53-42-833Z_image.jpg
20241116135200,313.68,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-54-46-043Z_image.jpg
20241116135300,314.763,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-55-49-087Z_image.jpg
20241116135400,315.039,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-56-52-288Z_image.jpg
20241116135500,299.093,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-57-56-276Z_image.jpg
20241116135600,273.613,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-58-59-355Z_image.jpg
20241116135700,273.303,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-00-02-583Z_image.jpg
20241116135800,289.507,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-01-05-812Z_image.jpg
20241116135900,238.926,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-02-09-088Z_image.jpg
20241116140000,242.412,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-03-12-425Z_image.jpg
20241116140100,257.073,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-04-16-040Z_image.jpg
20241116140200,246.284,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-05-19-579Z_image.jpg
20241116140300,220.725,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-06-22-789Z_image.jpg
20241116140400,233.131,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-07-25-996Z_image.jpg
20241116140500,231.037,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-08-29-759Z_image.jpg
20241116140600,216.894,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-09-32-903Z_image.jpg
20241116140700,217.26,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-10-35-944Z_image.jpg
20241116140800,203.621,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-11-39-143Z_image.jpg
20241116140900,213.165,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-12-42-365Z_image.jpg
20241116141000,211.339,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-13-45-738Z_image.jpg
20241116141100,204.749,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-14-48-859Z_image.jpg
20241116141200,195.027,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-15-52-026Z_image.jpg
20241116141300,187.095,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-16-55-151Z_image.jpg
20241116141400,182.773,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-17-58-279Z_image.jpg
20241116141500,181.976,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-19-01-542Z_image.jpg
20241116141600,184.425,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-20-04-614Z_image.jpg
20241116141700,192.716,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-21-07-789Z_image.jpg
20241116141800,193.453,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-22-10-867Z_image.jpg
20241116141900,195.343,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-23-14-051Z_image.jpg
20241116142000,191.399,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-24-17-488Z_image.jpg
20241116142100,188.781,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-25-20-667Z_image.jpg
20241116142200,189.057,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-26-23-831Z_image.jpg
20241116142300,189.591,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-27-27-199Z_image.jpg
20241116142400,186.084,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-28-30-292Z_image.jpg
20241116142500,177.716,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-29-34-405Z_image.jpg
20241116142600,170.283,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-30-38-048Z_image.jpg
20241116142700,167.623,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-31-41-677Z_image.jpg
20241116142800,170.793,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-32-44-831Z_image.jpg
20241116142900,174.945,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-33-47-975Z_image.jpg
20241116143000,174.844,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-34-51-499Z_image.jpg
20241116143100,170.136,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-35-54-661Z_image.jpg
20241116143200,162.757,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-36-57-882Z_image.jpg
20241116143300,154.324,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-38-01-214Z_image.jpg
20241116143400,146.507,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-39-04-386Z_image.jpg
20241116143500,139.899,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-40-07-818Z_image.jpg
20241116143600,134.349,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-41-10-915Z_image.jpg
20241116143700,129.848,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-42-14-125Z_image.jpg
20241116143800,126.571,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-43-17-167Z_image.jpg
20241116143900,123.474,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-44-20-771Z_image.jpg
20241116144000,120.351,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-45-24-124Z_image.jpg
20241116144100,120.669,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-46-27-672Z_image.jpg
20241116144200,121.28,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-47-30-883Z_image.jpg
20241116144300,118.814,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-48-34-077Z_image.jpg
20241116144400,113.478,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-49-37-306Z_image.jpg
20241116144500,108.677,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-50-40-656Z_image.jpg
20241116144600,108.031,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-51-43-871Z_image.jpg
20241116144700,112.341,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-52-47-053Z_image.jpg
20241116144800,120.096,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-53-50-199Z_image.jpg
20241116144900,128.62,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-54-53-346Z_image.jpg
20241116145000,136.764,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-55-56-821Z_image.jpg
20241116145100,141.374,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-56-59-946Z_image.jpg
20241116145200,141.039,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-58-03-090Z_image.jpg
20241116145300,137.716,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T20-59-06-316Z_image.jpg
20241116145400,134.125,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-00-10-220Z_image.jpg
20241116145500,130.013,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-01-13-705Z_image.jpg
20241116145600,126.403,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-02-16-950Z_image.jpg
20241116145700,122.807,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-03-20-180Z_image.jpg
20241116145800,119.735,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-04-23-334Z_image.jpg
20241116145900,116.548,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-05-26-606Z_image.jpg
20241116150000,113.302,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-06-30-108Z_image.jpg
20241116150100,109.947,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-07-33-317Z_image.jpg
20241116150200,106.921,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-08-36-416Z_image.jpg
20241116150300,104.312,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-09-40-761Z_image.jpg
20241116150400,102.413,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-10-43-926Z_image.jpg
20241116150500,102.512,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-11-47-362Z_image.jpg
20241116150600,105.259,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-12-50-470Z_image.jpg
20241116150700,110.018,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-13-53-727Z_image.jpg
20241116150800,115.507,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-14-57-007Z_image.jpg
20241116150900,115.35,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-16-00-076Z_image.jpg
20241116151000,112.216,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-17-03-504Z_image.jpg
20241116151100,107.084,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-18-06-605Z_image.jpg
20241116151200,101.254,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-19-09-766Z_image.jpg
20241116151300,95.7078,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-20-13-008Z_image.jpg
20241116151400,91.6013,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-21-16-183Z_image.jpg
20241116151500,89.009,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-22-19-698Z_image.jpg
20241116151600,87.1957,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-23-23-029Z_image.jpg
20241116151700,85.1128,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-24-26-839Z_image.jpg
20241116151800,82.671,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-25-30-020Z_image.jpg
20241116151900,80.0642,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-26-33-394Z_image.jpg
20241116152000,77.6386,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-27-36-825Z_image.jpg
20241116152100,75.4257,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-28-40-701Z_image.jpg
20241116152200,73.0588,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-29-43-790Z_image.jpg
20241116152300,70.853,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-30-50-321Z_image.jpg
20241116152400,69.8561,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-31-49-212Z_image.jpg
20241116152500,70.0267,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-32-53-247Z_image.jpg
20241116152600,70.6487,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-33-56-388Z_image.jpg
20241116152700,70.354,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-35-00-106Z_image.jpg
20241116152800,68.2166,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-36-03-313Z_image.jpg
20241116152900,64.1497,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-37-06-711Z_image.jpg
20241116153000,58.9008,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-38-10-618Z_image.jpg
20241116153100,54.0356,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-39-13-720Z_image.jpg
20241116153200,50.6451,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-40-17-815Z_image.jpg
20241116153300,49.4734,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-41-21-002Z_image.jpg
20241116153400,50.3134,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-42-24-274Z_image.jpg
20241116153500,52.0644,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-43-27-825Z_image.jpg
20241116153600,52.7899,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-44-31-012Z_image.jpg
20241116153700,50.9548,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-45-34-180Z_image.jpg
20241116153800,46.561,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-46-37-760Z_image.jpg
20241116153900,40.8173,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-47-41-264Z_image.jpg
20241116154000,35.3795,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-48-45-398Z_image.jpg
20241116154100,31.2382,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-49-49-193Z_image.jpg
20241116154200,28.7262,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-50-52-569Z_image.jpg
20241116154300,28.1896,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-51-55-930Z_image.jpg
20241116154400,29.5559,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-52-59-598Z_image.jpg
20241116154500,31.6435,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-54-03-743Z_image.jpg
20241116154600,32.8504,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-55-07-248Z_image.jpg
20241116154700,32.7014,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-56-11-283Z_image.jpg
20241116154800,31.1428,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-57-15-004Z_image.jpg
20241116154900,28.6441,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-58-19-776Z_image.jpg
20241116155000,26.1905,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T21-59-23-827Z_image.jpg
20241116155100,24.1977,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-00-27-189Z_image.jpg
20241116155200,22.8666,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-01-30-681Z_image.jpg
20241116155300,22.5403,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-02-35-221Z_image.jpg
20241116155400,22.7527,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-03-39-079Z_image.jpg
20241116155500,23.0829,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-04-43-620Z_image.jpg
20241116155600,23.2123,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-05-47-637Z_image.jpg
20241116155700,22.721,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-06-51-312Z_image.jpg
20241116155800,21.7784,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-07-55-029Z_image.jpg
20241116155900,21.078,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-08-58-789Z_image.jpg
20241116160000,20.2816,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-10-03-055Z_image.jpg
20241116160100,19.0701,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-11-06-464Z_image.jpg
20241116160200,17.809,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-12-10-023Z_image.jpg
20241116160300,16.5296,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-13-13-421Z_image.jpg
20241116160400,15.7118,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-14-17-497Z_image.jpg
20241116160500,14.9714,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-15-21-656Z_image.jpg
20241116160600,14.2681,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-16-25-181Z_image.jpg
20241116160700,13.6694,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-17-29-089Z_image.jpg
20241116160800,13.1483,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-18-33-354Z_image.jpg
20241116160900,13.0472,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-19-36-751Z_image.jpg
20241116161000,13.0831,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-20-40-992Z_image.jpg
20241116161100,12.9357,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-21-44-495Z_image.jpg
20241116161200,12.2994,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-22-49-833Z_image.jpg
20241116161300,11.5403,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-23-47-876Z_image.jpg
20241116161400,11.1006,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-24-51-253Z_image.jpg
20241116161500,10.9398,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-25-57-131Z_image.jpg
20241116161600,10.8707,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-26-56-415Z_image.jpg
20241116161700,10.7928,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-28-00-560Z_image.jpg
20241116161800,10.4505,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-29-04-436Z_image.jpg
20241116161900,9.83952,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-30-07-895Z_image.jpg
20241116162000,9.06433,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-31-12-801Z_image.jpg
20241116162100,8.31213,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-32-16-653Z_image.jpg
20241116162200,7.734,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-33-22-136Z_image.jpg
20241116162300,7.58058,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-34-20-924Z_image.jpg
20241116162400,7.76917,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-35-25-697Z_image.jpg
20241116162500,8.02169,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-36-31-711Z_image.jpg
20241116162600,8.1096,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-37-32-411Z_image.jpg
20241116162700,7.96924,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-38-32-044Z_image.jpg
20241116162800,7.47751,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-39-36-733Z_image.jpg
20241116162900,6.99566,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-40-42-272Z_image.jpg
20241116163000,6.68827,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-41-41-701Z_image.jpg
20241116163100,6.53349,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-42-46-449Z_image.jpg
20241116163200,6.30188,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-43-52-255Z_image.jpg
20241116163300,5.75106,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-44-57-473Z_image.jpg
20241116163400,5.18618,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-45-55-857Z_image.jpg
20241116163500,4.85934,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-47-00-636Z_image.jpg
20241116163600,4.43204,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-48-07-296Z_image.jpg
20241116163700,4.07722,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-49-05-192Z_image.jpg
20241116163800,3.82097,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-50-11-879Z_image.jpg
20241116163900,3.61383,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-51-13-781Z_image.jpg
20241116164000,3.43764,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-52-14-979Z_image.jpg
20241116164100,3.18562,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-53-19-910Z_image.jpg
20241117065100,6.85351,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-54-22-909Z_image.jpg
20241117065200,7.8101,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-55-25-676Z_image.jpg
20241117065300,8.90488,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-56-26-414Z_image.jpg
20241117065400,10.1394,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-57-27-166Z_image.jpg
20241117065500,11.5387,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-58-25-496Z_image.jpg
20241117065600,13.1955,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T22-59-28-799Z_image.jpg
20241117065700,14.9145,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-00-32-197Z_image.jpg
20241117065800,16.7505,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-01-37-066Z_image.jpg
20241117065900,18.7405,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-02-40-793Z_image.jpg
20241117070000,20.9065,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-03-44-474Z_image.jpg
20241117070100,22.9424,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-04-55-392Z_image.jpg
20241117070200,24.9336,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-05-50-779Z_image.jpg
20241117070300,27.0281,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-06-48-173Z_image.jpg
20241117070400,29.0005,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-07-52-316Z_image.jpg
20241117070500,31.0181,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-08-54-008Z_image.jpg
20241117070600,33.0463,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-09-53-901Z_image.jpg
20241117070700,35.229,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-10-59-451Z_image.jpg
20241117070800,37.529,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-11-59-149Z_image.jpg
20241117070900,39.8217,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-13-06-292Z_image.jpg
20241117071000,42.1808,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-14-07-975Z_image.jpg
20241117071100,44.6362,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-15-09-412Z_image.jpg
20241117071200,46.9624,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-16-10-512Z_image.jpg
20241117071300,49.3848,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-17-09-338Z_image.jpg
20241117071400,51.8197,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-18-17-716Z_image.jpg
20241117071500,54.1529,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-19-25-091Z_image.jpg
20241117071600,56.7417,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-20-23-279Z_image.jpg
20241117071700,59.5169,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-21-26-737Z_image.jpg
20241117071800,62.2452,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-22-31-023Z_image.jpg
20241117071900,64.7172,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-23-37-002Z_image.jpg
20241117072000,67.3446,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-24-31-166Z_image.jpg
20241117072100,70.04,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-25-40-343Z_image.jpg
20241117072200,72.7079,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-26-40-272Z_image.jpg
20241117072300,75.5014,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-27-55-429Z_image.jpg
20241117072400,78.1482,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-28-54-556Z_image.jpg
20241117072500,80.8843,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-29-53-848Z_image.jpg
20241117072600,83.6606,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-30-59-465Z_image.jpg
20241117072700,86.2841,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-31-59-449Z_image.jpg
20241117072800,88.9361,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-33-05-227Z_image.jpg
